N,P,K,temperature,humidity,ph,rainfall,label,month,soil_type
133.4751,34.0934,36.0518,16.0311,83.9207,5.0848,81.5675,wheat,10,alluvial
7.0,31.0,27.0,31.3286,47.5932,6.5241,94.6734,mango,2,loamy
27.0,22.0,29.0,28.8321,92.1717,6.0002,145.4172,coconut,1,sandy
92.0,24.0,173.0,18.01,71.73,8.03,273.95,cotton,5,black
35.0,38.0,19.0,25.3269,63.1818,9.1128,32.7113,mothbeans,6,sandy
84.0,21.0,55.0,28.4709,94.7945,6.4943,21.0848,muskmelon,2,sandy
51.4379,42.8393,164.6707,35.3955,37.8085,7.4908,177.9709,barley,10,alluvial
25.9046,49.7614,19.0,27.296,51.5335,6.0027,32.6634,mothbeans,6,sandy
54.2797,7.3077,164.0419,25.1888,70.3291,7.5804,80.3904,sugarcane,2,alluvial
20.0,19.0,35.0,34.1772,50.6216,6.1139,98.0069,mango,2,loamy
118.0,88.0,51.0,25.4498,79.4907,6.2006,100.6606,banana,3,clay
30.4202,50.3424,158.2724,31.1948,37.9715,6.8184,113.2234,wheat,10,alluvial
44.0,77.0,21.0,32.64,61.3,7.33,61.84,blackgram,6,clay
53.0,18.0,193.0,26.81,55.69,6.8,96.03,cotton,5,black
8.0,60.0,18.0,31.2171,46.019,3.8088,53.1204,mothbeans,6,sandy
116.6814,100.8943,132.4763,26.6408,49.5773,7.1936,75.9022,wheat,10,alluvial
78.0,35.0,44.0,26.54,84.67,7.07,183.62,rice,7,clay
117.9836,35.9672,27.6229,24.6428,55.9613,7.054,121.3761,coffee,6,laterite
84.0,51.0,35.0,22.3016,80.6442,6.0433,197.9791,rice,7,clay
89.0,9.0,47.0,29.4716,90.7707,6.6684,28.7523,muskmelon,2,sandy
120.0,60.0,15.0,22.32,83.86,7.29,65.36,cotton,5,black
26.1771,14.6458,6.0,16.5367,94.1801,6.987,108.576,orange,7,loamy
118.0,18.0,32.0,27.6496,51.1104,6.3518,122.8393,coffee,6,laterite
26.0,18.0,42.0,19.73,89.65,6.91,108.23,pomegranate,2,sandy
7.0,28.0,35.0,30.0209,46.7839,4.6691,96.6372,mango,2,loamy
31.0,55.2355,15.5529,28.0124,85.4371,6.7514,49.8784,mungbean,3,sandy
7.0,16.0,9.0,18.88,92.04,7.81,114.67,orange,7,loamy
5.9091,15.6636,12.2092,38.1295,79.3144,5.6988,145.5128,sugarcane,2,alluvial
105.0,14.0,50.0,26.2149,87.6884,6.4191,59.6559,watermelon,2,sandy
12.0,29.0,13.0,22.4562,91.5278,7.5713,118.0069,orange,7,loamy
18.8492,30.0,29.8492,29.1429,91.6278,5.9159,224.7952,coconut,1,sandy
85.0638,20.8085,46.8723,29.8154,90.6163,6.211,24.5415,muskmelon,2,sandy
32.0,13.0,42.0,23.5013,92.9753,5.7861,106.619,pomegranate,2,sandy
3.0,27.0,44.0,24.57,92.03,6.59,110.96,pomegranate,2,sandy
76.0,44.0,17.0,20.4168,62.5542,5.8554,65.278,maize,6,alluvial
4.0,40.0,26.0,27.5802,48.5699,6.72,95.8404,mango,2,loamy
87.0,14.0,48.0,29.69,92.59,6.61,29.11,muskmelon,2,sandy
76.0,56.0,39.0,24.3946,89.8911,6.5511,197.122,jute,6,alluvial
0.7313,125.1939,203.5374,22.3042,93.4756,5.7498,121.4993,apple,1,loamy
34.0,65.0,48.0,41.4197,90.0386,6.665,199.3096,papaya,3,alluvial
7.0,17.0,10.0,10.1643,91.2232,6.4659,106.3626,orange,7,loamy
20.0,7.0,9.0,29.4774,91.578,7.1291,111.1727,orange,7,loamy
22.3517,74.411,22.9407,15.7048,23.5492,5.7852,132.7136,kidneybeans,10,loamy
13.0,74.0,25.0,24.1219,61.0953,6.4616,44.2363,lentil,10,loamy
26.0,92.0,198.0,27.19,30.84,8.15,68.82,rice,7,clay
5.0,25.0,6.0,30.7207,94.0118,6.0107,106.811,orange,7,loamy
135.3681,36.2258,127.9393,35.3851,81.3103,5.3652,271.9114,wheat,10,alluvial
16.0,77.0,22.0,31.48,35.64,6.57,100.55,pigeonpeas,6,alluvial
132.0,59.0,180.0,15.37,74.09,8.74,278.71,rice,7,clay
5.0,8.0,5.0,11.03,92.23,6.56,112.77,orange,7,loamy
87.6557,49.3115,39.3115,23.5793,81.1078,6.8273,192.393,jute,6,alluvial
9.0,141.0,202.0,21.0105,81.1798,6.1199,66.381,grapes,1,loamy
89.0,91.0,55.0,25.0835,80.2617,6.2756,94.3296,banana,3,clay
16.0,130.0,201.0,29.1203,82.7909,5.6824,68.8503,grapes,1,loamy
56.6107,56.5571,52.5571,38.5912,91.7655,6.6154,191.2303,papaya,3,alluvial
11.7933,77.6899,22.6899,16.3026,18.7732,5.985,88.0602,kidneybeans,10,loamy
62.4241,71.3508,122.4974,30.4826,53.1974,5.7108,142.691,sugarcane,2,alluvial
29.0,35.0,28.0,28.35,53.54,6.97,90.4,mango,2,loamy
7.0,56.0,23.0,26.34,40.01,5.55,55.5,mothbeans,6,sandy
98.0,79.0,50.0,25.34,84.47,6.44,91.06,banana,3,clay
82.3595,12.281,52.3595,27.99,94.169,6.3393,24.8843,muskmelon,2,sandy
46.3509,118.4332,157.081,29.9528,82.7788,6.4227,108.2078,barley,10,alluvial
32.0,79.0,15.0,23.91,20.75,5.71,81.6,kidneybeans,10,loamy
24.0,38.0,22.0,24.48,58.52,8.2,34.97,mothbeans,6,sandy
34.0,65.0,48.0,41.42,90.04,6.67,199.31,papaya,3,alluvial
26.0,24.0,34.0,31.2709,52.239,6.8106,89.7421,mango,2,loamy
11.0,27.0,30.0,27.6964,48.5622,6.3947,89.8565,mango,2,loamy
36.6995,12.2375,130.4619,18.6681,75.4424,7.3317,254.4781,wheat,10,alluvial
27.0,71.559,22.853,19.6336,22.2571,5.9572,64.7795,kidneybeans,10,loamy
24.0,45.0,19.0,26.86,48.82,5.95,34.74,mothbeans,6,sandy
82.0,18.0,48.0,29.0973,94.1684,6.1594,26.7073,muskmelon,2,sandy
22.0,60.0,18.0,19.59,61.29,6.74,41.77,lentil,10,loamy
35.0,63.0,76.0,17.8156,17.6076,7.7142,90.821,chickpea,10,sandy
30.0,37.0,25.0,29.8913,80.1449,7.12,54.796,mungbean,3,sandy
80.0,16.0,46.0,25.5041,81.403,6.9402,48.4783,watermelon,2,sandy
81.0,45.0,35.0,26.5287,80.1227,6.1584,218.9164,rice,7,clay
10.0,55.0,23.0,21.1885,19.6344,5.7282,137.1949,kidneybeans,10,loamy
101.0,92.0,45.0,28.23,80.64,5.76,98.0,banana,3,clay
67.0,46.0,44.0,26.8249,78.2039,7.0933,153.92,jute,6,alluvial
17.0,30.0,27.0,29.0307,90.7909,5.894,205.572,coconut,1,sandy
102.801,89.801,45.7907,30.49,45.7247,6.3612,286.6895,soybean,6,black
118.0,15.0,45.0,24.215,84.2058,6.538,48.0114,watermelon,2,sandy
95.0,16.0,46.0,27.0797,90.1403,6.7497,24.4501,muskmelon,2,sandy
21.0,38.0,20.0,27.1051,63.5679,5.7943,62.2028,mothbeans,6,sandy
36.0,24.0,41.0,24.9447,94.257,7.0092,103.8799,pomegranate,2,sandy
119.2883,24.7628,50.7117,28.3162,94.2017,6.3213,21.7202,muskmelon,2,sandy
37.0,30.0,34.0,27.5391,53.6355,6.7978,99.3541,mango,2,loamy
34.0,60.0,22.9159,19.9184,24.3961,5.6572,100.102,kidneybeans,10,loamy
94.0,50.0,37.0,25.6659,80.6639,6.948,209.587,rice,7,clay
109.0,31.0,27.0,23.0595,50.4061,6.9738,164.4972,coffee,6,laterite
113.0,71.0,179.0,25.2,29.17,7.96,239.88,barley,10,alluvial
40.0,49.0,17.0,31.0222,45.8924,6.6873,53.5678,mothbeans,6,sandy
35.7495,144.2505,195.7495,23.248,94.524,6.4301,114.2638,apple,1,loamy
27.0,61.0,18.0,33.3097,67.0797,5.2695,108.5099,pigeonpeas,6,alluvial
64.7403,54.8508,36.8895,25.2502,78.8621,7.0274,184.0926,jute,6,alluvial
58.0,55.0,47.0,26.0538,93.6911,6.7425,240.6864,papaya,3,alluvial
0.0,27.0,38.0,22.4472,89.901,6.7387,109.3904,pomegranate,2,sandy
25.0,78.0,76.0,17.48,15.76,7.23,66.97,chickpea,10,sandy
99.0,17.2272,30.3408,27.4855,56.0148,6.1889,129.4365,coffee,6,laterite
26.0,18.0,30.0,32.061,51.0849,6.3362,96.5982,mango,2,loamy
12.5427,143.0855,203.5427,30.9959,82.4913,6.0364,66.8395,grapes,1,loamy
120.0,19.428,47.288,25.7368,86.1653,6.4836,55.4987,watermelon,2,sandy
46.0829,61.4715,16.6114,27.6223,66.4782,6.7072,72.5054,blackgram,6,clay
12.0,34.0,28.0,33.36,45.02,6.14,98.82,mango,2,loamy
99.0,19.0,33.0,27.5365,55.5167,6.2737,130.6377,coffee,6,laterite
49.0709,54.4256,49.7872,26.1136,93.1494,6.7719,97.0141,papaya,3,alluvial
23.0,21.0,26.0,26.4549,93.4504,5.9015,149.222,coconut,1,sandy
131.0,60.0,17.0,25.3202,81.7948,7.425,83.4653,cotton,5,black
3.0,56.0,17.0,28.2,53.51,8.71,52.14,mothbeans,6,sandy
0.0,12.0,7.0,20.18,90.65,6.97,116.81,orange,7,loamy
34.0,75.0,141.0,20.87,76.4,5.59,54.24,maize,6,alluvial
38.0,15.0,30.0,28.92,48.14,5.08,97.01,mango,2,loamy
31.0,36.0,29.0,33.9368,52.7217,6.4605,97.4612,mango,2,loamy
100.0,41.0,22.0,22.42,84.56,7.32,93.47,cotton,5,black
81.0,45.0,35.0,26.5287,80.1227,6.1584,218.9164,rice,7,clay
111.0,53.0,19.0,23.96,78.03,6.42,84.63,cotton,5,black
70.7229,89.7003,154.5828,28.5401,72.7483,7.2873,52.3732,maize,6,alluvial
10.0,40.0,151.0,19.18,58.25,6.08,233.15,rice,7,clay
5.0,32.0,33.0,32.3236,52.5897,5.8428,93.3672,mango,2,loamy
4.0,17.0,4.0,39.17,88.48,5.38,154.73,sugarcane,2,alluvial
73.0,92.0,31.0,18.11,85.04,5.13,175.15,wheat,10,alluvial
32.0,18.0,13.0,13.8393,91.7493,6.0412,107.9892,orange,7,loamy
133.5216,98.2464,131.8768,18.3818,27.2301,5.0475,82.5415,soybean,6,black
28.0527,65.0,23.0527,28.5084,61.9612,7.4178,74.168,blackgram,6,clay
0.0,95.0,182.0,37.65,57.66,7.54,66.32,sugarcane,2,alluvial
22.0,37.0,20.0,27.6275,86.4937,6.6057,39.2614,mungbean,3,sandy
44.0,58.0,18.0,28.0364,65.066,6.8144,72.4951,blackgram,6,clay
24.0,44.0,17.0,29.8597,80.035,6.6664,50.6649,mungbean,3,sandy
106.0,46.0,20.0,23.44,78.63,6.2,81.15,cotton,5,black
99.0,6.0,46.0,28.61,94.22,6.4,28.99,muskmelon,2,sandy
9.4193,77.4193,17.4193,20.3523,63.2137,6.2871,40.5951,lentil,10,loamy
110.0,39.0,18.0,24.55,75.4,7.77,63.88,cotton,5,black
28.202,57.2911,24.2911,27.9474,58.8092,7.3895,36.9378,mothbeans,6,sandy
23.0,46.0,43.0,37.07,36.33,4.98,291.38,sugarcane,2,alluvial
120.0,16.0,51.0,27.999,91.6419,6.547,23.2862,muskmelon,2,sandy
92.0,44.0,16.0,18.88,65.77,6.08,94.76,maize,6,alluvial
9.2432,140.9305,202.0347,20.9019,81.1717,6.1251,66.3659,grapes,1,loamy
47.4921,95.5659,150.9947,25.2459,69.8004,6.4709,282.2407,barley,10,alluvial
7.0,11.0,32.0,29.26,95.11,5.54,184.76,coconut,1,sandy
40.0,9.1277,41.1915,24.385,85.4453,5.8146,106.4651,pomegranate,2,sandy
85.0,58.0,41.0,21.77,80.32,7.04,226.66,rice,7,clay
33.224,75.5584,18.7792,30.8972,48.9998,6.3832,98.1894,pigeonpeas,6,alluvial
4.5531,83.9737,142.8164,19.9931,81.4473,7.6447,216.7372,sugarcane,2,alluvial
39.6335,126.3665,201.3665,12.8131,80.6316,6.25,71.3358,grapes,1,loamy
116.5467,9.3061,118.6064,21.4277,70.3102,8.0814,265.0619,wheat,10,alluvial
106.0,39.0,0.0,39.11,87.03,6.04,63.19,wheat,10,alluvial
34.0,34.0,35.0,27.2743,47.1681,6.4227,95.258,mango,2,loamy
22.0,56.0,17.0,29.8795,87.3289,6.8904,44.751,mungbean,3,sandy
39.0,10.0,195.0,36.41,20.79,6.67,170.97,soybean,6,black
55.0,66.0,22.0,30.9122,68.7943,7.7478,66.6383,blackgram,6,clay
116.0,25.0,50.0,29.2606,92.9223,6.0893,28.7076,muskmelon,2,sandy
50.0,64.0,25.0,28.8407,63.372,6.7338,70.2543,blackgram,6,clay
9.0,49.0,16.0,30.88,41.37,7.66,55.05,mothbeans,6,sandy
105.0,77.0,52.0,29.1623,76.1615,5.8166,100.0076,banana,3,clay
3.0,136.0,205.0,17.5863,80.8481,6.3348,71.4065,grapes,1,loamy
34.0,60.0,16.0,31.3573,64.2499,7.3226,63.8567,blackgram,6,clay
4.0,13.0,6.0,15.6321,94.2597,7.5611,101.4706,orange,7,loamy
12.1327,142.2655,203.1327,31.2341,82.5458,5.9887,65.4584,grapes,1,loamy
14.0,67.0,22.0,23.8258,24.7549,5.6247,84.6414,kidneybeans,10,loamy
26.0,80.0,83.0,17.085,16.1457,7.5286,71.3101,chickpea,10,sandy
60.0,46.0,53.0,24.4888,92.9808,6.7606,183.4903,papaya,3,alluvial
82.0,18.0,48.0,29.0959,94.1675,6.1591,26.7058,muskmelon,2,sandy
136.0,11.0,169.0,22.5,35.57,5.35,199.45,maize,6,alluvial
33.0,77.0,15.0,23.8981,66.3207,7.8016,40.7467,lentil,10,loamy
1.0,124.0,199.0,23.7106,93.2739,5.6585,112.6677,apple,1,loamy
27.0,76.0,83.0,19.1286,14.922,6.2897,89.6188,chickpea,10,sandy
32.0,20.0,35.0,26.52,98.38,5.59,144.63,coconut,1,sandy
94.709,38.9636,29.0,27.2718,56.0588,7.1125,149.2408,coffee,6,laterite
69.0,57.0,35.0,24.3092,78.541,6.189,186.2311,jute,6,alluvial
36.0,65.0,80.0,18.29,16.68,6.05,74.87,chickpea,10,sandy
81.0,53.0,42.0,23.6758,81.0357,5.1778,233.7035,rice,7,clay
24.0,130.2509,195.2509,28.0014,82.0928,6.0153,66.6821,grapes,1,loamy
42.0,59.0,55.0,40.1021,94.3511,6.9791,149.12,papaya,3,alluvial
120.9747,69.0,151.1925,23.813,68.4475,8.3522,54.9819,soybean,6,black
110.0,41.0,68.0,16.37,53.88,5.23,205.74,maize,6,alluvial
36.4301,25.1213,33.4485,28.0419,95.9264,6.0105,142.5774,coconut,1,sandy
6.0,123.0,203.0,12.7568,81.625,6.1303,66.7784,grapes,1,loamy
81.0,45.0,35.0,26.53,80.12,6.16,218.92,rice,7,clay
19.5735,57.0,23.0717,23.9359,47.0063,7.2528,141.2115,pigeonpeas,6,alluvial
20.0,73.0,22.0,16.0377,22.332,5.9763,130.3901,kidneybeans,10,loamy
93.3402,106.0686,43.2717,31.6863,69.4704,6.0512,182.5663,barley,10,alluvial
114.0,94.0,53.0,26.3354,76.8532,6.1908,118.6858,banana,3,clay
27.0,8.0,30.0,26.45,98.3,6.01,221.23,coconut,1,sandy
37.0,74.0,15.0,24.92,18.23,5.58,62.71,kidneybeans,10,loamy
97.0,22.0,26.0,23.6057,59.6885,6.0742,185.1568,coffee,6,laterite
101.0,74.0,109.0,34.03,22.8,7.48,260.09,cotton,5,black
47.5507,46.1836,51.2657,23.4593,91.2592,6.5409,208.5715,papaya,3,alluvial
91.0,38.0,36.0,26.5233,77.1733,7.2873,157.8549,jute,6,alluvial
35.0,63.0,76.0,17.8193,17.6096,7.7107,90.8202,chickpea,10,sandy
18.0,58.0,16.0,21.4761,38.8002,4.9627,180.3822,pigeonpeas,6,alluvial
100.0,32.0,26.0,25.23,57.53,6.04,124.23,coffee,6,laterite
47.0,79.0972,77.9028,17.4547,14.9223,6.7022,65.8655,chickpea,10,sandy
30.0,44.0,16.0,29.73,82.8906,6.4408,50.9183,mungbean,3,sandy
83.5682,35.3523,27.6761,26.686,56.6393,6.2679,141.4666,coffee,6,laterite
119.0,44.0,77.0,15.14,87.76,6.28,243.62,rice,7,clay
85.0,119.0,7.0,18.55,66.17,5.33,174.58,sugarcane,2,alluvial
89.0,58.0,35.0,23.99,82.09,6.1,167.06,jute,6,alluvial
113.0,6.0,52.0,27.76,90.36,6.74,25.22,muskmelon,2,sandy
26.1477,86.2886,72.7786,17.3588,30.6033,8.0036,198.3858,soybean,6,black
61.0,20.0,117.0,37.31,35.37,4.76,222.93,wheat,10,alluvial
22.0,60.0,24.0,18.7823,20.2477,5.6307,104.2571,kidneybeans,10,loamy
19.0,78.0,16.0,20.65,23.11,5.97,67.72,kidneybeans,10,loamy
0.0,137.0,195.0,22.4366,80.1868,6.3296,65.3978,grapes,1,loamy
117.7777,24.4815,54.2592,28.4635,92.2758,6.3009,28.4278,muskmelon,2,sandy
91.0,62.0,25.0,26.91,89.26,7.91,211.58,maize,6,alluvial
12.0,129.0,205.0,22.36,91.16,6.12,118.68,apple,1,loamy
41.0,62.0,15.0,29.38,64.15,7.36,65.24,blackgram,6,clay
102.3881,102.6153,43.9532,32.7776,66.1847,6.1434,185.3489,barley,10,alluvial
6.0,13.0,9.0,34.5131,90.5611,7.7876,118.328,orange,7,loamy
20.0,129.0,201.0,23.4104,91.6991,5.5879,116.0778,apple,1,loamy
35.0,55.0,22.0,30.8894,52.6285,8.6325,55.5197,mothbeans,6,sandy
0.0,21.0,32.0,35.9,54.26,6.43,92.2,mango,2,loamy
29.0,36.0,25.0,28.2899,88.44,7.13,48.5699,mungbean,3,sandy
27.0,24.0,29.0,26.61,96.97,6.14,191.01,coconut,1,sandy
17.0,65.0272,18.0,34.8569,57.6454,5.9192,126.1778,pigeonpeas,6,alluvial
33.0,47.0,17.0,24.87,48.28,8.62,63.92,mothbeans,6,sandy
90.6047,38.2326,83.0226,17.1484,42.794,5.336,297.7304,soybean,6,black
33.2083,53.2798,15.5119,29.155,61.2607,9.8059,64.7039,mothbeans,6,sandy
26.0,24.0,34.0,31.27,52.24,6.81,89.74,mango,2,loamy
5.0,13.0,37.0,22.34,89.79,5.65,103.32,pomegranate,2,sandy
100.0,32.0,26.0,25.2347,57.5316,6.0435,124.2262,coffee,6,laterite
107.0,36.0,21.0,25.2925,75.6665,6.2053,62.6417,cotton,5,black
22.2486,45.0,22.7495,28.98,87.5185,6.9635,55.8331,mungbean,3,sandy
57.6076,55.2616,46.9128,26.3466,93.7294,6.7433,240.6774,papaya,3,alluvial
7.0,63.0,24.0,22.9546,24.0355,5.8586,107.7315,kidneybeans,10,loamy
47.0,46.0,52.0,23.1945,91.403,6.5023,206.3999,papaya,3,alluvial
42.0,67.0,77.0,18.9942,15.9363,7.1144,78.6971,chickpea,10,sandy
14.0,37.0,15.0,27.9624,83.9759,6.5814,48.9367,mungbean,3,sandy
61.0,44.0,17.0,26.1002,71.5748,6.9318,102.2662,maize,6,alluvial
42.516,52.3547,46.4409,40.0923,92.1246,6.5738,244.7171,papaya,3,alluvial
20.0,28.0,26.0,26.38,91.5,5.55,167.05,coconut,1,sandy
24.0,18.0,6.0,26.57,94.45,6.29,116.38,orange,7,loamy
19.0,51.0,25.0,26.8047,48.2399,3.5254,43.878,mothbeans,6,sandy
22.0,18.0,33.0,30.41,52.48,6.62,93.92,mango,2,loamy
89.0,41.0,38.0,23.1284,74.6832,6.3448,199.8363,jute,6,alluvial
25.0,65.0,21.0,33.86,68.59,6.88,69.24,blackgram,6,clay
6.0,93.0,174.0,16.77,75.41,6.26,135.76,rice,7,clay
15.0,125.0,199.0,18.427,80.5563,5.5692,69.7573,grapes,1,loamy
12.6053,143.2106,203.6053,30.9584,82.4806,6.0451,67.0511,grapes,1,loamy
39.7646,72.4707,77.1569,17.2545,16.8193,7.5098,88.5613,chickpea,10,sandy
94.0,70.0,48.0,25.1369,84.8839,6.1952,91.4644,banana,3,clay
32.0,13.0,42.0,23.5011,92.976,5.7867,106.6192,pomegranate,2,sandy
11.0,60.0,23.0,27.3377,88.5016,7.0322,51.0986,mungbean,3,sandy
52.4962,56.2594,116.3741,33.9138,67.6987,7.4671,120.4268,wheat,10,alluvial
110.0,25.0,54.0,28.9102,90.7809,6.4291,23.4409,muskmelon,2,sandy
76.0,54.0,45.0,24.2941,77.6298,6.1772,184.98,jute,6,alluvial
28.0,57.0,17.0,30.4776,61.5825,9.416,61.8663,mothbeans,6,sandy
32.0,48.0,18.0,26.46,56.4,5.99,64.16,mothbeans,6,sandy
86.0,39.0,43.0,26.15,71.24,6.43,193.1,jute,6,alluvial
95.0,26.0,45.0,29.92,94.56,6.12,28.16,muskmelon,2,sandy
52.3982,63.3982,19.3982,29.7652,68.3824,7.0389,67.4119,blackgram,6,clay
70.0,36.0,42.0,21.8411,80.7289,6.9462,202.3838,rice,7,clay
41.0,62.0,15.0,29.384,64.1493,7.359,65.2419,blackgram,6,clay
34.7411,59.7411,21.5036,33.767,38.121,5.6301,170.0957,pigeonpeas,6,alluvial
20.0,74.0,16.0,36.04,43.61,4.76,159.89,pigeonpeas,6,alluvial
91.0,7.0,52.0,25.0793,83.4609,6.4082,56.3999,watermelon,2,sandy
22.0,43.0,24.0,25.4252,53.2208,4.5236,46.1937,mothbeans,6,sandy
104.0,35.0,28.0,27.5101,50.6669,6.9837,143.9956,coffee,6,laterite
58.0,75.0,25.0,25.256,61.3667,7.2618,68.6469,blackgram,6,clay
25.0,89.0,12.0,36.34,76.07,6.38,54.23,rice,7,clay
40.0,5.0,32.0,26.0701,96.7036,5.9812,143.5335,coconut,1,sandy
35.0,64.0,78.0,17.9285,14.2733,7.4966,85.3738,chickpea,10,sandy
96.0,12.0,122.0,15.04,56.26,8.92,88.63,barley,10,alluvial
104.0,20.0,26.0,27.2279,52.9525,7.4931,175.7262,coffee,6,laterite
14.0,8.0,43.0,21.93,94.46,7.05,111.72,pomegranate,2,sandy
47.0,80.0,77.0,17.18,16.43,7.56,72.85,chickpea,10,sandy
10.0,37.0,22.0,28.73,89.13,7.07,58.53,mungbean,3,sandy
40.0,51.0,17.0,28.6609,86.1219,6.8606,50.0153,mungbean,3,sandy
9.0,77.0,17.0,20.1237,24.452,5.7834,106.1582,kidneybeans,10,loamy
24.2996,21.2802,11.0,32.1854,90.1458,6.453,105.444,orange,7,loamy
102.0,14.0,52.0,26.79,89.65,6.51,57.74,watermelon,2,sandy
22.0,55.0,20.0,33.95,69.96,7.42,61.16,blackgram,6,clay
39.0,52.0,53.0,32.5125,94.659,6.7042,51.0705,papaya,3,alluvial
22.0,64.0,82.0,19.4897,17.1726,6.474,87.5131,chickpea,10,sandy
84.0,36.0,28.0,26.7351,55.5516,6.1199,140.6305,coffee,6,laterite
81.0,18.0,50.0,26.8075,88.2287,6.4298,58.7989,watermelon,2,sandy
114.0,8.0,50.0,24.7485,88.3095,6.5806,57.9593,watermelon,2,sandy
70.0,42.0,43.0,23.1681,76.6672,6.5083,157.1215,jute,6,alluvial
104.0,23.0,47.0,26.9821,86.7007,6.7704,42.9129,watermelon,2,sandy
102.0,28.0,54.0,25.1562,80.2753,6.8622,55.4954,watermelon,2,sandy
68.0,70.0,54.0,31.3,92.76,6.9899,54.78,papaya,3,alluvial
129.0,47.0,20.0,24.4121,80.8034,6.2819,98.6046,cotton,5,black
24.0,21.0,42.0,20.82,87.23,7.0,109.44,pomegranate,2,sandy
9.0,69.0,20.0,19.31,23.96,5.59,129.34,kidneybeans,10,loamy
39.0,70.0,15.0,20.77,63.9,6.37,47.93,lentil,10,loamy
37.0,65.0,16.0,22.8352,18.9727,5.6835,63.5928,kidneybeans,10,loamy
109.346,35.019,30.327,24.5096,65.6199,7.1704,145.715,coffee,6,laterite
7.2878,16.7122,8.8487,10.7583,90.9473,6.6503,106.9536,orange,7,loamy
49.0,68.0,22.0,28.5697,61.5305,7.1294,63.4995,blackgram,6,clay
40.0,49.0,47.0,42.931,91.1788,6.5004,246.3604,papaya,3,alluvial
50.0,59.0,47.0,40.77,92.09,6.75,209.87,papaya,3,alluvial
83.3216,37.5176,34.5176,25.7952,53.1117,7.1353,136.1503,coffee,6,laterite
19.0199,21.0,33.9602,29.9929,53.1745,5.0776,97.7587,mango,2,loamy
4.0,107.0,31.0,27.95,70.12,6.56,292.08,wheat,10,alluvial
17.1799,44.0658,22.6886,24.6173,60.0411,7.4286,46.783,mothbeans,6,sandy
0.0,70.0,21.0,36.3002,56.0301,4.671,101.609,pigeonpeas,6,alluvial
25.0,76.0,17.0,31.7411,68.6353,7.2411,62.3062,blackgram,6,clay
91.0,38.0,36.0,26.5225,77.1725,7.288,157.8537,jute,6,alluvial
133.0,47.0,24.0,24.4,79.2,7.23,90.8,cotton,5,black
31.0,20.0,26.0,25.5657,97.6136,6.4432,199.7936,coconut,1,sandy
90.0,40.0,39.0,25.73,81.86,6.63,191.96,jute,6,alluvial
89.0,28.0,33.0,26.44,53.84,6.99,175.37,coffee,6,laterite
67.0,47.0,44.0,26.7307,81.786,7.8685,280.4044,rice,7,clay
90.0,48.0,45.0,24.0648,71.3134,6.5092,153.639,jute,6,alluvial
12.0,58.0,23.0,21.75,63.4,6.77,50.43,lentil,10,loamy
23.0,70.0,15.0,34.6007,63.1124,7.4029,60.4183,blackgram,6,clay
31.0,137.0,196.0,22.1446,93.8257,6.4003,120.6311,apple,1,loamy
3.0,66.0,93.0,27.51,50.1,5.64,233.81,rice,7,clay
119.0,30.0,28.0,26.3584,64.577,6.5066,163.6278,coffee,6,laterite
25.0,68.0,77.0,20.09,15.11,7.7,85.75,chickpea,10,sandy
5.0,144.0,205.0,21.4218,92.6267,6.1849,102.8046,apple,1,loamy
39.0,58.0,85.0,17.89,15.41,6.0,68.55,chickpea,10,sandy
40.0,120.0,197.0,23.8059,92.4888,5.8895,119.6336,apple,1,loamy
98.8202,12.0545,161.0327,37.9653,41.2711,4.9032,198.993,soybean,6,black
74.0,35.0,40.0,26.4911,80.1584,6.9804,242.864,rice,7,clay
35.0,48.0,15.0,27.1082,87.4513,6.9818,55.0372,mungbean,3,sandy
34.0,29.0,8.0,31.8786,91.1525,6.4506,105.3438,orange,7,loamy
90.0,86.0,55.0,27.96,84.15,5.64,97.56,banana,3,clay
60.0,61.0,78.0,20.7122,19.8364,6.3172,94.0366,chickpea,10,sandy
95.8401,59.9724,2.8561,35.4343,45.7861,4.8112,105.4369,wheat,10,alluvial
113.3548,28.7097,49.0645,29.0113,91.6313,6.1345,24.9687,muskmelon,2,sandy
103.8407,32.7198,26.5701,23.8551,51.8395,6.697,165.2508,coffee,6,laterite
42.2325,68.0,19.2325,30.7431,65.9162,7.5596,69.6876,blackgram,6,clay
31.0,25.0,12.0,18.0514,90.0397,7.0165,111.7794,orange,7,loamy
126.0,38.0,23.0,25.36,83.63,6.18,88.44,cotton,5,black
37.0636,62.5183,81.7726,18.1474,16.2283,6.0312,72.6291,chickpea,10,sandy
22.0,80.0,20.0,23.01,18.87,5.67,100.12,kidneybeans,10,loamy
125.0,82.0,187.0,20.81,60.2,5.65,224.17,sugarcane,2,alluvial
131.0,19.0,171.0,15.42,79.37,7.18,113.08,wheat,10,alluvial
98.0,44.0,21.0,25.7718,74.0891,6.5245,107.4932,maize,6,alluvial
13.1915,8.0,11.8085,25.1272,92.4667,7.1375,114.1191,orange,7,loamy
98.8511,15.4466,27.0,27.1196,58.9486,6.5034,165.9475,coffee,6,laterite
95.0,37.0,35.0,27.3132,68.4233,6.3483,192.4288,coffee,6,laterite
36.0,19.0,32.0,27.11,50.71,4.94,92.37,mango,2,loamy
26.0,35.0,31.0,33.45,53.06,5.34,98.05,mango,2,loamy
58.6579,64.9043,54.8493,27.3763,92.9299,6.6418,61.345,papaya,3,alluvial
